"","player_api_id","player_name","no_of_appearences","overall_rating","gk_rating","no_of_leagues"
"560",474658,"Alvaro Garcia",1,64,48,1
"561",183327,"Alvaro Gimenez",10,68,100,1
"562",257855,"Alvaro Gonzalez Soberon",139,76,53,1
"563",57067,"Alvaro Gonzalez",58,78,146,1
"564",523390,"Alvaro Medran",10,72,62,1
"565",41465,"Alvaro Mejia",6,76,145,1
"566",213501,"Alvaro Morata",19,81,48,2
"567",75310,"Alvaro Negredo",179,84,147,2
"568",100033,"Alvaro Pereira",97,80,143,3
"569",33586,"Alvaro Rubio",112,76,169,1
"570",41564,"Alvaro Saborio",2,74,133,1
"571",34983,"Alvaro Santos",3,66,63,1
"572",282467,"Alvaro Vadillo",10,71,43,1
"573",213489,"Alvaro Vazquez",90,75,53,2
"574",38162,"Alves Justino Jorge Luiz,28",28,70,54,1
"575",93484,"Aly Cissokho",178,79,130,4
"576",681965,"Aly Ndom",3,63,42,1
"577",185388,"Amad Al Hosni",1,73,52,1
"578",46660,"Amadou Alassane",22,66,117,1
"579",668307,"Amadou Diawara",28,72,52,1
"580",111917,"Amadou Sidibe",11,63,140,1
"581",318656,"Amadou Soukouna",1,61,37,1
"582",170316,"Amara Baby",6,67,116,1
"583",38827,"Amauri",127,85,151,1
"584",27226,"Amaury Bischoff",1,66,134,1
"585",35636,"Amdy Faye",10,77,144,1
"586",277767,"Amidio Balde",43,69,58,3
"587",244840,"Amidu Salifu",6,72,44,1
"588",668820,"Amilton",14,72,51,1
"589",384142,"Amin Affane",3,65,58,1
"590",309505,"Amin Younes",19,76,65,2
"591",156105,"Amine Linganzi",1,70,117,1
"592",108525,"Amine Mohamed Chermiti",51,70,47,2
"593",127224,"Amir Abrashi",84,71,70,1
"594",15608,"Amir Spahic",56,60,115,1
"595",108524,"Ammar Jemal",25,75,63,2
"596",21161,"Amoreirinha",32,69,138,1
"597",303359,"Amos Youga",10,69,43,1
"598",127857,"Amr Zaki",24,71,52,1
"599",213814,"Anaitz Arbilla",64,73,59,1
"600",521272,"Anas Tahiri",1,57,56,1
"601",287333,"Anass Achahbar",3,70,57,1
"602",614454,"Anastasios Donis",14,63,60,1
"603",118359,"Anatole Ngamukol",53,68,50,1
"604",30868,"Anatoli Tymoschuk",55,84,154,1
"605",267915,"Ancelmo Junior",1,66,53,1
"606",46085,"Anco Jansen",6,65,53,1
"607",449492,"Ander Capa",58,73,54,1
"608",164676,"Ander Herrera",173,81,149,2
"609",150323,"Ander Iturraspe",133,81,119,1
"610",33021,"Ander Murillo",1,75,126,1
"611",127209,"Anders Christiansen",1,72,45,1
"612",70074,"Anders Konradsen",28,74,82,1
"613",26818,"Anders Lindegaard",19,78,386,1
"614",265799,"Anderson Carvalho",21,66,40,1
"615",268039,"Anderson Conceicao",13,72,58,1
"616",570360,"Anderson Correia",9,71,65,1
"617",470305,"Anderson Esiti",22,72,56,1
"618",127888,"Anderson Luis",80,71,50,1
"619",268586,"Anderson Melo",1,58,50,1
"620",450011,"Anderson Talisca",16,77,59,1
"621",145561,"Anderson",73,76,120,1
"622",40961,"Anderson",58,82,159,2
"623",71055,"Andi Lila",6,62,62,1
"624",201811,"Andile Jali",43,74,131,1
"625",131391,"Andis Shala",4,59,117,1
"626",16362,"Andjelko Djuricic",27,68,344,1
"627",33025,"Andoni Iraola",212,80,146,1
"628",167491,"Andras Gosztonyi",3,64,51,1
"629",72633,"Andraz Kirm",101,72,133,2
"630",164130,"Andre Albino Carvalho da Cunha",42,69,57,1
"631",150268,"Andre Almeida",50,76,99,1
"632",164333,"Andre Andre",94,80,51,1
"633",612863,"Andre Anguissa",1,57,50,1
"634",421785,"Andre Auras",4,58,46,1
"635",95955,"Andre Ayew",162,81,121,2
"636",41462,"Andre Bahia",62,74,145,1
"637",38504,"Andre Bikey",22,74,144,1
"638",292772,"Andre Biyogo Poko",29,72,67,1
"639",181254,"Andre Blackman",1,59,40,1
"640",687288,"Andre Bukia",1,65,42,1
"641",246414,"Andre Carrillo",58,80,57,1
"642",40956,"Andre Castro",57,73,135,2
"643",163839,"Andre Claro",64,71,60,1
"644",363365,"Andre Costa",2,59,51,1
"645",264739,"Andre Dias",3,61,48,1
"646",35244,"Andre Dias",104,81,140,1
"647",150267,"Andre Fontes",21,70,97,1
"648",209503,"Andre Geraldes",36,75,47,1
"649",361770,"Andre Gomes",58,80,49,2
"650",243829,"Andre Hahn",58,77,67,1
"651",69911,"Andre Hainault",3,67,119,1
"652",212915,"Andre Hoffmann",28,75,46,1
"653",605507,"Andre Horta",16,70,54,1
"654",42352,"Andre Leao",101,74,122,1
"655",27504,"Andre Lenz",11,73,351,1
"656",21458,"Andre Leone",18,73,113,1
"657",26245,"Andre Luiz",152,74,132,1
"658",98382,"Andre Marques",47,71,150,2
"659",154265,"Andre Martins",43,76,58,1
"660",245423,"Andre Micael",96,67,51,2
"661",38170,"Andre Mijatovic",25,73,118,1
"662",570468,"Andre Moreira",19,71,357,1
"663",37764,"Andre Ooijer",47,80,126,2
"664",96968,"Andre Pinto",94,77,118,1
"665",251244,"Andre Ramalho Silva",10,71,61,1
"666",164238,"Andre Santos",70,77,137,2
"667",78541,"Andre Santos",13,80,147,1
"668",178812,"Andre Schuerrle",143,81,139,2
"669",388523,"Andre Silva",3,70,53,1
"670",97509,"Andre Simoes",16,70,53,1
"671",281205,"Andre Sousa",10,71,45,1
"672",150082,"Andre Vilas Boas",62,69,137,1
"673",265918,"Andre Wisdom",44,71,53,1
"674",38098,"Andre-Pierre Gignac",188,82,155,1
"675",172187,"Andre",1,76,118,1
"676",39744,"Andrea Ardito",5,71,141,1
"677",30902,"Andrea Barzagli",178,85,150,2
"678",309726,"Andrea Belotti",40,75,53,1
"679",154239,"Andrea Bertolacci",83,77,129,1
"680",39510,"Andrea Campagnolo",31,73,366,1
"681",27664,"Andrea Caracciolo",54,75,127,1
"682",150393,"Andrea Catellani",3,72,138,1
"683",39643,"Andrea Coda",109,77,139,1
"684",39170,"Andrea Consigli",222,80,398,1
"685",506364,"Andrea Conti",6,67,54,1
"686",74468,"Andrea Conti",18,61,127,1
"687",41326,"Andrea Cossu",176,80,153,1
"688",41865,"Andrea Costa",116,74,128,1
"689",414792,"Andrea Dossena",84,78,143,2
"690",41942,"Andrea Esposito",63,73,143,1
"691",209389,"Andrea Fileccia",1,62,45,1
"692",39495,"Andrea Gasbarroni",5,78,157,1
"693",31470,"Andrea Guatelli",31,66,336,1
"694",41404,"Andrea Lazzari",109,76,145,1
"695",74542,"Andrea Lisuzzo",12,69,51,1
"696",41369,"Andrea Luci",17,71,126,1
"697",24443,"Andrea Mantovani",119,75,129,1
"698",41879,"Andrea Masiello",104,74,172,1
"699",159606,"Andrea Mazzarani",6,68,136,1
"700",150435,"Andrea Mei",3,64,118,1
"701",150746,"Andrea Mutombo",6,60,49,1
"702",37645,"Andrea Orlandi",1,71,131,1
"703",39538,"Andrea Parola",17,74,114,1
"704",30731,"Andrea Pirlo",185,88,171,1
"705",27676,"Andrea Pisanu",1,71,138,1
"706",57124,"Andrea Poli",117,78,149,1
"707",24493,"Andrea Raggi",164,79,138,2
"708",25526,"Andrea Ranocchia",162,82,134,1
"709",130113,"Andrea Rispoli",41,69,147,1
"710",41878,"Andrea Rossi",18,71,151,1
"711",42466,"Andrea Russotto",3,68,130,1
"712",150464,"Andrea Seculin",3,69,339,1
"713",364164,"Andrea Tabanelli",1,67,55,1
"714",24457,"Andrea Zanchetta",18,77,158,1
"715",39841,"Andreas Beck",120,77,138,1
"716",70789,"Andreas Bjelland",60,76,129,1
"717",449232,"Andreas Christensen",31,72,44,1
"718",25364,"Andreas Goerlitz",7,75,135,1
"719",30424,"Andreas Granqvist",132,79,129,2
"720",33792,"Andreas Hinkel",67,77,159,2
"721",237645,"Andreas Hirzel",1,58,285,1
"722",38213,"Andreas Ibertsberger",34,72,128,1
"723",36617,"Andreas Isaksson",101,83,413,1
"724",42873,"Andreas Ivanschitz",114,77,168,2
"725",40495,"Andreas Johansson",7,73,140,1
"726",27022,"Andreas Lambertz",21,70,136,1
"727",45435,"Andreas Landgren",8,66,131,1
"728",42824,"Andreas Lasnik",29,72,158,1
"729",192712,"Andreas Ludwig",14,67,138,1
"730",178771,"Andreas Luthe",3,72,357,1
"731",25365,"Andreas Ottl",63,73,133,1
"732",195724,"Andreas Samaris",30,80,49,1
"733",184360,"Andreas Weimann",61,74,119,1
"734",158253,"Andreas Wittwer",105,65,58,1
"735",27438,"Andreas Wolf",54,79,134,1
"736",173461,"Andrej Kramaric",16,74,58,2
"737",72401,"Andrej Rendla",3,63,103,1
"738",104986,"Andres Fernandez",149,79,384,2
"739",31045,"Andres Guardado",129,82,155,3
"740",30955,"Andres Iniesta",190,91,161,1
"741",57057,"Andres Lamas",13,71,116,2
"742",43291,"Andres Madrid",24,75,153,1
"743",320187,"Andres Malloth",1,52,257,1
"744",33986,"Andres Palop",115,85,421,1
"745",192065,"Andres Tunez",15,73,115,1
"746",172948,"Andreu Fontas",78,77,138,1
"747",74744,"Andreu Mayoral",29,69,144,2
"748",41592,"Andrew Barrowman",21,66,51,1
"749",32419,"Andrew Considine",194,69,141,1
"750",23528,"Andrew Crofts",10,70,142,1
"751",23007,"Andrew Davies",31,69,120,1
"752",23022,"Andrew Dawson",60,72,129,1
"753",32593,"Andrew Driver",87,78,143,2
"754",31907,"Andrew Johnson",67,85,112,1
"755",23866,"Andrew Keogh",4,72,141,1
"756",160936,"Andrew Little",4,61,117,1
"757",43243,"Andrew McNeil",5,64,325,1
"758",308277,"Andrew Mitchell",1,57,49,1
"759",24336,"Andrew O'Brien",37,76,124,1
"760",17866,"Andrew Reid",40,78,153,1
"761",357880,"Andrew Robertson",45,73,50,2
"762",68400,"Andrew Shinnie",34,70,104,1
"763",37369,"Andrew Sinkala",1,66,136,1
"764",23629,"Andrew Surman",58,73,151,1
"765",24161,"Andrew Taylor",38,70,133,1
"766",308236,"Andrew Wooten",1,69,58,1
"767",3520,"Andrey Arshavin",63,86,159,1
"768",30886,"Andrey Voronin",30,81,137,2
"769",570463,"Andrezinho",21,70,56,1
"770",97493,"Andrezinho",45,68,122,2
"771",38367,"Andrija Delibasic",15,72,141,1
"772",95545,"Andrija Kaludjerovic",1,67,44,1
"773",10637,"Andris Vanins",223,72,361,1
"774",38495,"Andrius Velicka",6,74,121,1
"775",31996,"Andriy Shevchenko",1,88,130,1
"776",166422,"Andros Townsend",37,76,123,1
"777",275760,"Andrzej Witan",15,59,293,1
"778",37185,"Andwele Slory",8,70,56,1
"779",47382,"Andy Carroll",108,81,118,1
"780",183530,"Andy Delort",36,75,106,1
"781",70273,"Andy Dorman",57,70,131,1
"782",35574,"Andy Dowie",23,61,39,1
"783",40574,"Andy Griffin",9,69,132,1
"784",17391,"Andy Jackson",6,63,125,1
"785",504613,"Andy Kawaya",1,65,70,1
"786",103419,"Andy King",18,70,135,1
"787",24575,"Andy Kirk",23,66,46,1
"788",198453,"Andy Najar",34,74,57,1
"789",39223,"Andy Webster",98,74,147,1
"790",23369,"Andy Wilkinson",103,74,122,1
"791",148314,"Anele Ngcongca",134,74,131,2
"792",154941,"Anestis Argyriou",8,62,35,1
"793",47193,"Angel Cervara",7,68,137,1
"794",432950,"Angel Correa",3,77,56,1
"795",46509,"Angel Di Maria",167,86,150,4
"796",33762,"Angel Javier Arizmendi",45,75,126,2
"797",38573,"Angel Lafita",156,78,149,1
"798",33733,"Angel Lopez",80,76,144,1
"799",33820,"Angel Manuel Vivar Dorado",11,79,146,1
"800",105925,"Angel Montoro",3,70,140,1
"801",89185,"Angel Rangel",132,76,159,1
"802",41292,"Angel Rodriguez",9,73,134,1
"803",280485,"Angel Trujillo",61,74,113,1
"804",155246,"Angelo da Costa",45,71,350,1
"805",26678,"Angelo Martha",1,62,125,1
"806",49543,"Angelo Obinze Ogbonna",57,80,122,2
"807",27702,"Angelo Palombo",175,82,152,1
"808",8837,"Angelo Raso",30,57,148,1
"809",17836,"Angelo",43,72,90,1
"810",33850,"Angelos Basinas",11,78,161,2
"811",38810,"Angelos Charisteas",10,78,130,2
"812",163901,"Anibal Capela",46,71,44,1
"813",442735,"Anice Badri",17,68,48,1
"814",38100,"Anilton",26,66,37,1
"815",27155,"Anis Ben-Hatira",56,74,130,1
"816",243509,"Anouar Kali",75,71,48,1
"817",26692,"Anour Hadouir",57,72,146,1
"818",163989,"Anselmo",18,65,127,1
"819",202343,"Anselmo",1,69,141,1
"820",22139,"Anselmo",15,69,134,1
"821",7334,"Anssi Jaakkola",6,63,310,1
"822",97359,"Ante Puljic",4,68,49,1
"823",265725,"Ante Rebic",3,69,67,1
"824",170660,"Ante Vukusic",34,73,48,3
"825",17312,"Anther Yahia",48,76,137,1
"826",177683,"Anthony Andreu",10,67,43,1
"827",71619,"Anthony Annan",25,78,138,3
"828",165597,"Anthony Bentem",1,59,122,1
"829",425457,"Anthony Biekman",4,60,66,1
"830",11327,"Anthony Deroin",18,71,139,1
"831",7621,"Anthony Favre",51,60,300,1
"832",280862,"Anthony Forde",1,66,65,1
"833",24509,"Anthony Gardner",22,78,119,1
"834",202562,"Anthony Knockaert",11,73,55,2
"835",37466,"Anthony Le Tallec",101,75,130,1
"836",215419,"Anthony Limbombe",38,70,52,2
"837",118850,"Anthony Lippini",23,67,48,1
"838",167035,"Anthony Lopes",112,82,405,1
"839",188565,"Anthony Loustallot",1,59,294,1
"840",25640,"Anthony Lurling",132,71,128,1
"841",413557,"Anthony Martial",42,80,51,2
"842",24162,"Anthony McMahon",13,71,122,1
"843",187563,"Anthony Mfa Meuzi",16,66,331,1
"844",71605,"Anthony Modeste",144,78,113,3
"845",148331,"Anthony Moris",3,65,326,1
"846",40659,"Anthony Mounier",191,79,132,2
"847",30295,"Anthony Obodai",6,66,135,1
"848",47194,"Anthony Pilkington",53,73,114,1
"849",37021,"Anthony Portier",47,65,136,1
"850",32579,"Anthony Reveillere",120,81,143,3
"851",564859,"Anthony Ribelin",1,67,55,1
"852",114742,"Anthony Sauthier",32,63,119,1
"853",30710,"Anthony Seric",3,63,45,1
"854",38614,"Anthony Stokes",146,77,119,1
"855",95176,"Anthony Straker",8,64,122,1
"856",196366,"Anthony Ujah",58,76,58,1
"857",94284,"Anthony van Loo",57,66,135,1
"858",38368,"Anthony Vanden Borre",33,73,143,3
"859",562698,"Anthony Walongwa",1,62,67,1
"860",188506,"Anthony Watt",11,69,59,2
"861",46892,"Anthony Weber",92,74,58,1
"862",42582,"Antimo Iunco",1,71,126,1
"863",656668,"Anto Grgic",12,54,52,1
"864",424918,"Antoine Conte",28,72,61,1
"865",46653,"Antoine Devaux",142,74,145,1
"866",184138,"Antoine Griezmann",189,84,142,1
"867",717270,"Antoine Rabillard",1,61,56,1
"868",8893,"Antoine Rey",29,65,62,1
"869",26470,"Antoine van der Linden",92,70,130,2
"870",11736,"Antolin Alcaraz",115,74,140,3
"871",24740,"Anton Ferdinand",92,81,134,1
"872",441302,"Anton Mitryushkin",7,64,320,1
"873",16678,"Anton Putsila",33,73,160,1
"874",115253,"Anton Sloboda",37,63,44,1
"875",13349,"Antoni Lukasiewicz",62,68,129,1
"876",186948,"Antonini Culina",22,64,47,1
"877",40648,"Antonio Adan",61,77,392,2
"878",150731,"Antonio Amaya",86,77,131,1
"879",102612,"Antonio Apono",94,76,145,1
"880",41769,"Antonio Balzano",41,71,57,1
"881",39738,"Antonio Barilla",16,69,138,1
"882",35324,"Antonio Barragan",101,76,144,1
"883",39485,"Antonio Bocchetti",16,68,149,1
"884",24464,"Antonio Busce",21,70,157,1
"885",11685,"Antonio Candreva",165,83,156,1
"886",25837,"Antonio Carlos Dos Santos",8,73,139,1
"887",32748,"Antonio Cassano",179,86,163,1
"888",41881,"Antonio Chimenti",1,73,379,1
"889",358142,"Antonio Cotan",3,67,53,1
"890",34413,"Antonio da Silva",43,73,138,2
"891",66982,"Antonio de Azevedo",38,66,52,1
"892",299374,"Antonio Di Gaudio",14,73,33,1
"893",27734,"Antonio Di Natale",215,86,159,1
"894",33644,"Antonio Doblas",18,74,361,2
"895",212772,"Antonio Donnarumma",1,65,318,1
"896",164430,"Antonio Filipe",24,63,319,1
"897",37499,"Antonio Filippini",22,73,114,1
"898",41542,"Antonio Floro Flores",143,77,148,2
"899",40680,"Antonio Geder",41,74,134,1
"900",39389,"Antonio Ghomsi",73,66,118,1
"901",37433,"Antonio Guayre",1,78,136,1
"902",33832,"Antonio Hidalgo",4,71,139,1
"903",24409,"Antonio Langella",6,79,155,1
"904",32656,"Antonio Lopez",66,76,142,1
"905",202553,"Antonio Luna",61,73,46,2
"906",517294,"Antonio Marin Molina",1,63,59,1
"907",182839,"Antonio Mazzotta",6,68,143,1
"908",298941,"Antonio Milic",25,68,48,1
"909",35644,"Antonio Mirante",244,79,386,1
"910",39367,"Antonio Nocerino",143,82,144,2
"911",354519,"Antonio Reguero Chapinal",39,63,313,1
"912",27560,"Antonio Rosati",51,70,336,1
"913",276738,"Antonio Ruediger",89,76,59,2
"914",79737,"Antonio Rukavina",100,77,123,2
"915",474448,"Antonio Sanabria",26,75,58,1
"916",255251,"Antonio Signori Dominique",11,54,261,1
"917",37793,"Antonio Tomas",61,74,141,1
"918",35327,"Antonio Valencia",148,84,142,1
"919",361760,"Antonio Xavier",20,69,63,1
"920",74291,"Antonio Zito",1,69,47,1
"921",496045,"Antonio-Mirko Colak",20,69,52,1
"922",132111,"Antons Kurakins",34,58,46,1
"923",93346,"Antony Lecointe,19",10,66,125,1
"924",31810,"Antti Okkonen",1,60,143,1
"925",45244,"Antunes",90,76,130,3
"926",562267,"Anwar El-Ghazi",43,77,54,1
"927",186975,"Apostolos Vellios",3,70,46,2
"928",38230,"Apoula Edima Edel",45,76,375,1
"929",70255,"Aquivaldo Mosquera",15,77,131,1
"930",209362,"Aras Oezbiliz",8,77,54,2
"931",520659,"Arber Zeneli",16,69,49,1
"932",182776,"Archimede Morleo",81,72,126,1
"933",37188,"Ard van Peppen",121,67,38,1
"934",39792,"Arda Turan",62,86,155,1
"935",30880,"Arek Radomski",54,67,144,2
"936",40451,"Ari",3,78,387,1
"937",112656,"Ariel Borysiuk",120,70,130,2
"938",38362,"Ariel Ibagaza",22,83,167,1
"939",149584,"Ariel Nahuelpan",16,74,111,1
"940",38263,"Aristide Bance",31,75,40,1
"941",604374,"Aristote Madiani",1,59,49,1
"942",421441,"Aristote N'Dongala",1,60,55,1
"943",33028,"Aritz Aduriz",216,82,133,1
"944",607148,"Aritz Elustondo",34,72,52,1
"945",75331,"Aritz Lopez Garai",4,71,152,1
"946",37496,"Ariza Makukula",6,75,115,2
"947",45485,"Arjan Swinkels",117,67,116,2
"948",110112,"Arjan van Dijk",12,63,314,1
"949",30834,"Arjen Robben",127,90,151,2
"950",39070,"Arkadiusz Glowacki",132,72,136,1
"951",13472,"Arkadiusz Malarz",36,65,325,1
"952",277460,"Arkadiusz Milik",72,77,62,3
"953",196185,"Arkadiusz Piech",87,70,54,1
"954",197560,"Arkadiusz Wozniak",35,63,62,1
"955",263796,"Arlind Ajeti",26,68,52,2
"956",63520,"Armand Traore",71,75,129,2
"957",301023,"Armando Izzo",29,74,51,1
"958",254704,"Armando Sadiku",28,64,51,1
"959",174855,"Armiche Ortega",1,63,123,1
"960",448851,"Armin Alesevic",1,52,53,1
"961",107502,"Armin Bacinovic",18,77,128,1
"962",314966,"Armin Cerimagic",3,64,45,1
"963",27110,"Arnar Vidarsson",102,69,127,1
"964",38625,"Arnaud Buhler",116,65,133,1
"965",239351,"Arnaud De Greef",16,63,42,1
"966",46540,"Arnaud Le Lan",71,71,143,1
"967",46246,"Arnaud Maire",7,65,128,1
"968",179411,"Arnaud Souquet",1,65,136,1
"969",37104,"Arnaud Sutchuin Djoum",67,66,123,3
"970",30819,"Arne Friedrich",64,84,147,1
"971",256197,"Arne Naudts",1,61,64,1
"972",26630,"Arne Slot",7,68,104,1
"973",40281,"Arni Gautur Arason",1,73,351,1
"974",560413,"Arno Verschueren",1,58,56,1
"975",103964,"Arnold Bouka Moutou",10,70,60,1
"976",34400,"Arnold Bruggink",38,76,119,1
"977",26458,"Arnold Kruiswijk",126,72,137,2
"978",26324,"Arnold Mvuemba",138,75,154,2
"979",522765,"Arnold",13,70,40,1
"980",178481,"Arnor Angeli",20,65,43,1
"981",110137,"Arnor Smarason",1,67,121,1
"982",110169,"Aron Gunnarsson",12,70,137,1
"983",172388,"Aron Johannsson",52,74,60,2
"984",112979,"Aron Liechti",2,56,119,1
"985",30922,"Arouna Kone",102,80,116,3
"986",287334,"Arsenio Valpoort",4,65,45,1
"987",242904,"Arsenio",29,69,43,1
"988",107717,"Artem Kravets",5,73,52,1
"989",206669,"Artem Putivtsev",6,58,48,1
"990",540230,"Artem Simonyan",3,57,47,1
"991",38842,"Arthur Boka",122,77,132,2
"992",418137,"Arthur Masuaku",15,75,39,1
"993",173983,"Arthur",1,65,48,1
"994",33000,"Arthuro",1,73,96,1
"995",74989,"Artiles Oliva Aythami",98,72,145,1
"996",107792,"Artis Lazdins",11,60,60,1
"997",79982,"Artjoms Rudnevs",98,77,61,2
"998",30974,"Artur Boruc",201,84,418,3
"999",178702,"Artur Gieraga",17,60,49,1
"1000",168727,"Artur Ionita",64,74,94,2
"1001",69611,"Artur Jedrzejczyk",80,72,120,1
"1002",46365,"Artur Krysiak",1,61,299,1
"1003",178424,"Artur Lenartowski",41,62,50,1
"1004",69008,"Artur Sobiech",84,73,108,2
"1005",30266,"Artur Wichniarek",39,78,121,2
"1006",11743,"Artur",114,74,58,1
"1007",19344,"Artur",56,82,408,2
"1008",69686,"Arturo Alvarez",1,69,129,1
"1009",33655,"Arturo Arzu",21,71,145,1
"1010",45832,"Arturo ten Heuvel",4,60,147,1
"1011",49939,"Arturo Vidal",186,86,147,2
"1012",30901,"Aruna Dindane",16,83,63,1
"1013",212970,"Arvid Schenk",1,62,309,1
"1014",80262,"Arvydas Novikovas",16,69,98,1
"1015",41980,"Asamoah Gyan",47,81,157,2
"1016",37846,"Asanda Sishuba",3,64,126,1
"1017",27339,"Ashkan Dejagah",57,78,135,2
"1018",107280,"Ashley Barnes",24,71,112,1
"1019",38834,"Ashley Cole",184,85,155,2
"1020",182223,"Ashley R. Westwood",119,75,134,1
"1021",24948,"Ashley Williams",111,81,135,1
"1022",23354,"Ashley Young",149,85,172,1
"1023",423207,"Ashour El Takky",3,62,53,1
"1024",171094,"Ashton Taylor",67,67,124,1
"1025",571709,"Ashton-Phillip Goetz",5,65,65,1
"1026",34575,"Asier del Horno",50,80,153,1
"1027",102002,"Asier Goiria",27,71,132,1
"1028",205278,"Asier Illarramendi",106,80,135,1
"1029",33958,"Asier Riesgo",75,74,367,1
"1030",46518,"Asmir Begovic",183,82,404,1
"1031",178947,"Asmir Kajevic",19,59,47,1
"1032",595586,"Assane Demoya Gnoukouri",1,69,45,1
"1033",612212,"Assane Diousse",9,64,51,1
"1034",36180,"Assani Lukimya-Mulongoti",60,74,61,1
"1035",168744,"Astrit Ajdarevic",3,70,122,1
"1036",200964,"Athanasios Petsos",23,70,53,1
"1037",70959,"Athanassios Papazoglou",23,69,133,1
"1038",26785,"Atiba Hutchinson",71,78,145,1
"1039",184591,"Atila Turan",14,69,126,2
"1040",72813,"Atsuto Uchida",99,76,70,1
"1041",93184,"Audrius Ksanavicius",1,66,134,1
"1042",184100,"Augusto Da Silva",3,62,49,1
"1043",72623,"Augusto Fernandez",120,79,120,2
"1044",185699,"Augusto Pereira Loureiro",15,64,51,1
"1045",351063,"Aurelian Chitu",1,67,46,1
"1046",26261,"Aurelien Capoue",34,71,133,1
"1047",56916,"Aurelien Chedjou",113,82,112,1
"1048",46228,"Aurelien Collin",29,71,122,1
"1049",45778,"Aurelien Joachim",43,64,52,1
"1050",46430,"Aurelien Montaroup",14,67,70,1
"1051",34239,"Austin McCann",21,61,75,1
"1052",174203,"Avi Rikan",31,61,46,1
"1053",11569,"Avi Strool",19,67,141,1
"1054",361055,"Avto",29,66,54,1
"1055",27524,"Axel Bellinghausen",24,70,146,1
"1056",488297,"Axel Borgmann",11,59,59,1
"1057",352888,"Axel N'Gando",13,69,60,1
"1058",39591,"Axel Witsel",86,81,136,2
"1059",277821,"Ayanda Patosi",53,72,43,1
"1060",192770,"Aymen Abdennour",118,81,50,3
"1061",173466,"Aymen Tahar",8,66,46,1
"1062",411617,"Aymeric Laporte",101,83,45,1
"1063",33893,"Ayoze Diaz Diaz",39,74,151,1
"1064",75354,"Ayoze Garcia Perez",26,74,148,1
"1065",479020,"Ayoze Perez",32,73,57,1
"1066",119427,"Aytac Sulu",33,75,48,1
"1067",277779,"Ayub Masika",3,64,46,1
"1068",185386,"Azbe Jug",1,66,335,1
"1069",46580,"Azubuike Oliseh",8,59,119,1
"1070",313825,"Baard Finne",1,67,59,1
"1071",115798,"Baba",100,76,134,2
"1072",601783,"Babacar Gueye",6,60,42,1
"1073",362261,"Babanco",54,71,47,1
"1074",164703,"Babatunde Luqmon Adekunle",28,54,117,1
"1075",26111,"Bacary Sagna",211,83,144,1
"1076",26372,"Badara Sene",1,61,133,1
"1077",107416,"Badis Lebbihi",1,54,116,1
"1078",25539,"Badr El Kaddouri",3,70,50,1
"1079",26344,"Bafetimbi Gomis",203,82,117,2
"1080",150064,"Baiano",149,77,126,1
"1081",303139,"Baissama Sankoh",16,65,51,1
"1082",30691,"Bakari Kone",35,80,55,1
"1083",93488,"Bakary Kone",73,77,52,1
"1084",46417,"Bakary Sako",66,76,130,2
"1085",106013,"Bakary Sare",40,77,134,2
"1086",147960,"Bakary Soro",20,68,117,1
"1087",69509,"Bakary Soumare",10,69,129,1
"1088",46242,"Bakaye Traore",35,74,119,2
"1089",72374,"Balazs Dzsudzsak",73,81,146,1
"1090",9307,"Balazs Toth",36,66,126,2
"1091",488958,"Balde Diao Keita",33,77,56,1
"1092",150641,"Baltasar Rigo",1,66,124,1
"1093",40840,"Banel Nicolita",17,75,135,1
"1094",317932,"Baptiste Aloe",3,66,57,1
"1095",438167,"Baptiste Guillaume",19,68,50,1
"1096",26109,"Baptiste Martin",64,69,128,1
